name,categories,city,state,postalCode,latitude,longitude,region
Arby's,Sandwich,Erie,PA,16509,42.072191,-80.04191,Northeast
Arby's,Sandwich,Chambersburg,PA,17201,39.910492,-77.649344,Northeast
Arby's,Sandwich,Yukon,OK,73099,35.507103,-97.741169,South
Arby's,Sandwich,Woodward,OK,73801,36.423292,-99.390158,South
Arby's,Sandwich,Tulsa,OK,74133,36.061368,-95.870903,South
Arby's,Sandwich,Tulsa,OK,74133,36.016299,-95.8871,South
Arby's,Sandwich,Tulsa,OK,74145,36.10516,-95.85065300000001,South
Arby's,Sandwich,Shawnee,OK,74804,35.348566,-96.911622,South
Arby's,Sandwich,Sallisaw,OK,74955,35.451126,-94.80532,South
Arby's,Sandwich,Valdosta,GA,31602,30.871864000000002,-83.29008499999999,South
Arby's,Sandwich,Albany,GA,31701,31.592102,-84.176434,South
Arby's,Sandwich,Albany,GA,31707,31.619308,-84.224919,South
Arby's,Sandwich,Thomasville,GA,31792,30.853628000000004,-83.950632,South
Arby's,Sandwich,Thomasville,GA,31792,30.853628000000004,-83.950632,South
Arby's,Sandwich,Rincon,GA,31326,32.276586,-81.22894000000001,South
Arby's,Sandwich,Savannah,GA,31404,32.041732,-81.064338,South
Arby's,Sandwich,Savannah,GA,31404,32.041732,-81.064338,South
Arby's,Sandwich,Savannah,GA,31406,32.003333000000005,-81.11333,South
Arby's,Sandwich,Warner Robins,GA,31088,32.593449,-83.62317900000001,South
Arby's,Sandwich,Warner Robins,GA,31093,32.617940999999995,-83.652608,South
Arby's,Sandwich,Macon,GA,31210,32.891349,-83.678165,South
Arby's,Sandwich,Macon,GA,31210,32.891349,-83.678165,South
Arby's,Sandwich,Macon,GA,31210,32.891349,-83.678165,South
Arby's,Sandwich,Macon,GA,31210,32.891349,-83.678165,South
Arby's,Sandwich,Macon,GA,31210,32.870473,-83.702864,South
Arby's,Sandwich,Macon,GA,31211,32.853768,-83.618154,South
Arby's,Sandwich,Macon,GA,31211,32.853768,-83.618154,South
Arby's,Sandwich,Hinesville,GA,31313,31.842958000000003,-81.600625,South
Arby's,Sandwich,Augusta,GA,30904,33.476141,-81.99899,South
Arby's,Sandwich,Milledgeville,GA,31061,33.113768,-83.259959,South
Arby's,Sandwich,Milledgeville,GA,31061,33.113768,-83.259959,South
Arby's,Sandwich,Thomson,GA,30824,33.506206,-82.50349399999999,South
Arby's,Sandwich,Indianapolis,IN,46202,39.780626,-86.172065,Midwest
Arby's,Sandwich,Iowa,LA,70647,30.253407,-93.014612,South
Arby's,Sandwich,Manhattan,KS,66502,39.189966,-96.553984,Midwest
Arby's,Sandwich,Manhattan,KS,66502,39.189966,-96.553984,Midwest
Arby's,Sandwich,Cheyenne,WY,82001,41.134444,-104.811619,West
Arby's,Sandwich,Morgantown,WV,26501,39.630271,-79.98670200000001,South
Arby's,Sandwich,Fairmont,WV,26554,39.431593,-80.185734,South
Arby's,Sandwich,Fairmont,WV,26554,39.431593,-80.185734,South
Arby's,Sandwich,Lewisburg,WV,24901,37.8117,-80.431708,South
Arby's,Sandwich,Wisconsin Rapids,WI,54494,44.366678,-89.817447,Midwest
Arby's,Sandwich,Hot Springs National Park,AR,71913,34.479896000000004,-93.060339,South
Arby's,Sandwich,Hot Springs National Park,AR,71913,34.479896000000004,-93.060339,South
Arby's,Sandwich,Van Buren,AR,72956,35.469122,-94.35580300000001,South
Arby's,Sandwich,Jacksonville,AR,72076,34.866628000000006,-92.120571,South
Arby's,Sandwich,Little Rock,AR,72227,34.761001,-92.38101400000001,South
Arby's,Sandwich,Little Rock,AR,72227,34.761001,-92.38101400000001,South
Arby's,Sandwich,Kenai,AK,99611,60.557028,-151.241555,West
Arby's,Sandwich,Bozeman,MT,59718,45.669431,-111.08118799999998,West
Arby's,Sandwich,Columbia,SC,29207,34.022529999999996,-80.943727,South
Arby's,Sandwich,Magna,UT,84044,40.694854,-112.09098700000001,West
Arby's,Sandwich,Lodi,CA,95242,38.117688,-121.391985,West
Arby's,Sandwich,Delaware,OH,43015,40.291657,-83.068976,Midwest
Arby's,Sandwich,Wichita,KS,67205,37.75047,-97.46214300000001,Midwest
Arby's,Sandwich,White House,TN,37188,36.469685,-86.67868299999999,South
Arby's,Sandwich,Fort George G Meade,MD,20755,39.098024,-76.755445,South
Arby's,Sandwich,Terrell,TX,75160,32.738517,-96.303893,South
Arby's,Sandwich,Fort Collins,CO,80525,40.539839,-105.076591,West
Arby's,Sandwich,Loveland,CO,80537,40.407911,-105.052851,West
Arby's,Sandwich,Saint Louis,MO,63144,38.612093,-90.346752,Midwest
Arby's,Sandwich,Saint Louis,MO,63144,38.612093,-90.346752,Midwest
Arby's,Sandwich,Yucca Valley,CA,92284,34.126290000000004,-116.406246,West
Arby's,Sandwich,Salt Lake City,UT,84104,40.733592,-111.93830200000001,West
Arby's,Sandwich,Salt Lake City,UT,84115,40.696791,-111.88875900000001,West
Arby's,Sandwich,Salt Lake City,UT,84115,40.696791,-111.88875900000001,West
Arby's,Sandwich,Salt Lake City,UT,84116,40.771159000000004,-111.91826699999999,West
Arby's,Sandwich,Spanish Fork,UT,84660,40.121027000000005,-111.640101,West
Arby's,Sandwich,Salt Lake City,UT,84115,40.733719,-111.88861399999999,West
Arby's,Sandwich,Price,UT,84501,39.599920000000004,-110.79718000000001,West
Arby's,Sandwich,Price,UT,84501,39.599920000000004,-110.79718000000001,West
Arby's,Sandwich,Provo,UT,84601,40.21409,-111.658325,West
Arby's,Sandwich,Orem,UT,84057,40.313637,-111.70179399999999,West
Arby's,Sandwich,Ogden,UT,84401,41.202228999999996,-111.97131999999999,West
Arby's,Sandwich,Ogden,UT,84401,41.202228999999996,-111.97131999999999,West
Arby's,Sandwich,Ogden,UT,84403,41.177333000000004,-111.948732,West
Arby's,Sandwich,Layton,UT,84040,41.074184,-111.9506,West
Arby's,Sandwich,Lindon,UT,84042,40.349482,-111.72976000000001,West
Arby's,Sandwich,Waller,TX,77484,30.064443,-95.905673,South
Arby's,Sandwich,Spring,TX,77373,30.066003000000002,-95.432509,South
Arby's,Sandwich,San Antonio,TX,78227,29.404932000000002,-98.628837,South
Arby's,Sandwich,San Antonio,TX,78247,29.569972999999997,-98.383507,South
Arby's,Sandwich,Richardson,TX,75081,32.973511,-96.69923,South
Arby's,Sandwich,San Angelo,TX,76904,31.421447999999998,-100.468308,South
Arby's,Sandwich,Denton,TX,76205,33.189964,-97.10396,South
Arby's,Sandwich,Denton,TX,76205,33.189964,-97.10396,South
Arby's,Sandwich,Copperas Cove,TX,76522,31.120435999999998,-97.867188,South
Arby's,Sandwich,Corpus Christi,TX,78411,27.713563,-97.37098399999999,South
Arby's,Sandwich,Corpus Christi,TX,78414,27.684779,-97.382354,South
Arby's,Sandwich,Austin,TX,78758,30.363358,-97.718159,South
Arby's,Sandwich,Austin,TX,78758,30.363358,-97.718159,South
Arby's,Sandwich,Amarillo,TX,79103,35.190678000000005,-101.817353,South
Arby's,Sandwich,Portland,TN,37148,36.577324,-86.514499,South
Arby's,Sandwich,Nashville,TN,37207,36.234034,-86.758963,South
Arby's,Sandwich,Nashville,TN,37207,36.234034,-86.758963,South
Arby's,Sandwich,Nashville,TN,37214,36.149331,-86.666882,South
Arby's,Sandwich,McMinnville,TN,37110,35.696804,-85.780411,South
Arby's,Sandwich,Madison,TN,37115,36.251257,-86.717623,South
Arby's,Sandwich,Maryville,TN,37801,35.751687,-83.99739,South
Arby's,Sandwich,Pryor,OK,74361,36.301379,-95.320432,South
Arby's,Sandwich,Oklahoma City,OK,73107,35.492979999999996,-97.577969,South
Arby's,Sandwich,Oklahoma City,OK,73110,35.448532,-97.405644,South
Arby's,Sandwich,Oklahoma City,OK,73160,35.34924,-97.50240500000001,South
Arby's,Sandwich,Lawton,OK,73505,34.609196000000004,-98.4218,South
Arby's,Sandwich,Lawton,OK,73505,34.609196000000004,-98.4218,South
Arby's,Sandwich,Elk City,OK,73644,35.391073999999996,-99.404943,South
Arby's,Sandwich,Denver,CO,80202,39.745201,-104.99162700000001,West
Arby's,Sandwich,Wilson,NC,27893,35.733292999999996,-77.951542,South
Arby's,Sandwich,Thomasville,NC,27360,35.85768,-80.07358,South
Arby's,Sandwich,Sylva,NC,28779,35.371631,-83.20513199999999,South
Arby's,Sandwich,Sanford,NC,27330,35.459631,-79.144912,South
Arby's,Sandwich,Southern Pines,NC,28387,35.158387,-79.413255,South
Arby's,Sandwich,Rockingham,NC,28379,34.924192,-79.754797,South
Arby's,Sandwich,Raleigh,NC,27613,35.897974,-78.72663399999999,South
Arby's,Sandwich,Raleigh,NC,27607,35.792613,-78.683704,South
Arby's,Sandwich,Raleigh,NC,27609,35.81847,-78.62517199999999,South
Arby's,Sandwich,Evansdale,IA,50707,42.459722,-92.249806,Midwest
Arby's,Sandwich,Evansdale,IA,50707,42.459722,-92.249806,Midwest
Arby's,Sandwich,Rice Lake,WI,54868,45.401052,-91.85303499999999,Midwest
Arby's,Sandwich,Rochester,NY,14607,43.148633000000004,-77.597515,Northeast
Arby's,Sandwich,Farmington,MO,63640,37.789427,-90.42926700000001,Midwest
Arby's,Sandwich,Marion,VA,24354,36.842597999999995,-81.50504000000001,South
Arby's,Sandwich,Marion,VA,24354,36.842597999999995,-81.50504000000001,South
Arby's,Sandwich,Cleveland,OH,44129,41.418984,-81.734967,Midwest
Arby's,Sandwich,Reno,NV,89512,39.555802,-119.784158,West
Arby's,Sandwich,Dexter,MI,48130,42.29627,-83.87897,Midwest
Arby's,Sandwich,Merritt Island,FL,32953,28.37319,-80.700028,South
Arby's,Sandwich,Warren,MI,48093,42.495367,-83.027204,Midwest
Arby's,Sandwich,Las Vegas,NV,89128,36.194841,-115.246595,West
Arby's,Sandwich,Las Vegas,NV,89130,36.241479999999996,-115.23513200000001,West
Arby's,Sandwich,Lake Saint Louis,MO,63367,38.766959,-90.783925,Midwest
Arby's,Sandwich,Lake Saint Louis,MO,63367,38.766959,-90.783925,Midwest
Arby's,Sandwich,Lakeside,CA,92040,32.856566,-116.929975,West
Arby's,Sandwich,Gordonsville,TN,38563,36.178005999999996,-85.94828199999999,South
Arby's,Sandwich,San Diego,CA,92120,32.788146999999995,-117.09743799999998,West
Arby's,Sandwich,Georgetown,DE,19947,38.700392,-75.400598,South
Arby's,Sandwich,Middletown,DE,19709,39.451544,-75.726354,South
Arby's,Sandwich,Middletown,DE,19709,39.451544,-75.726354,South
Arby's,Sandwich,Newark,DE,19711,39.694804,-75.717781,South
Arby's,Sandwich,Newark,DE,19711,39.694804,-75.717781,South
Arby's,Sandwich,Newark,DE,19711,39.694804,-75.717781,South
Arby's,Sandwich,Newark,DE,19702,39.605234,-75.745636,South
Arby's,Sandwich,Manchester,CT,6042,41.809433,-72.547832,Northeast
Arby's,Sandwich,Davenport,IA,52806,41.554398,-90.56953,Midwest
Arby's,Sandwich,Cedar Rapids,IA,52402,42.02738,-91.63133,Midwest
Arby's,Sandwich,Cedar Rapids,IA,52404,41.96451,-91.715588,Midwest
Arby's,Sandwich,Cedar Rapids,IA,52404,41.96451,-91.715588,Midwest
Arby's,Sandwich,Council Bluffs,IA,51501,41.261652000000005,-95.89785,Midwest
Arby's,Sandwich,Le Mars,IA,51031,42.778932,-96.185354,Midwest
Arby's,Sandwich,Sioux City,IA,51106,42.475146,-96.333838,Midwest
Arby's,Sandwich,West Des Moines,IA,50266,41.589597999999995,-93.806935,Midwest
Arby's,Sandwich,West Des Moines,IA,50266,41.589597999999995,-93.806935,Midwest
Arby's,Sandwich,Marshalltown,IA,50158,42.016433,-92.911702,Midwest
Arby's,Sandwich,Wooster,OH,44691,40.836419,-81.929969,Midwest
Arby's,Sandwich,Wooster,OH,44691,40.836419,-81.929969,Midwest
Arby's,Sandwich,Waverly,OH,45690,39.11135,-82.996674,Midwest
Arby's,Sandwich,Wheelersburg,OH,45694,38.728165999999995,-82.860097,Midwest
Arby's,Sandwich,Upper Sandusky,OH,43351,40.835119,-83.237113,Midwest
Arby's,Sandwich,Twinsburg,OH,44087,41.307507,-81.438443,Midwest
Arby's,Sandwich,Toledo,OH,43607,41.654446,-83.622399,Midwest
Arby's,Sandwich,Toledo,OH,43614,41.598997999999995,-83.664503,Midwest
Arby's,Sandwich,Springfield,OH,45505,39.947347,-83.833102,Midwest
Arby's,Sandwich,Saint Marys,OH,45885,40.554672,-84.409482,Midwest
Arby's,Sandwich,Pickerington,OH,43147,39.931063,-82.789923,Midwest
Arby's,Sandwich,Northwood,OH,43619,41.617606,-83.48868399999999,Midwest
Arby's,Sandwich,Northwood,OH,43619,41.604708,-83.537582,Midwest
Arby's,Sandwich,Columbus,OH,43230,40.0548,-82.864898,Midwest
Arby's,Sandwich,Columbus,OH,43232,39.923849,-82.88054,Midwest
Arby's,Sandwich,Columbus,OH,43232,39.923849,-82.88054,Midwest
Arby's,Sandwich,Gallipolis,OH,45631,38.823384999999995,-82.171871,Midwest
Arby's,Sandwich,Columbus,OH,43240,40.141039,-82.97522,Midwest
Arby's,Sandwich,Bryan,OH,43506,41.458349,-84.551426,Midwest
Arby's,Sandwich,Amelia,OH,45102,39.046725,-84.24430699999999,Midwest
Arby's,Sandwich,Batavia,OH,45103,39.082445,-84.149439,Midwest
Arby's,Sandwich,Akron,OH,44306,41.029139,-81.49103199999999,Midwest
Arby's,Sandwich,Salem,OR,97301,44.942986,-122.98295800000001,West
Arby's,Sandwich,Salem,OR,97301,44.942986,-122.98295800000001,West
Arby's,Sandwich,Roseburg,OR,97470,43.150566999999995,-123.36803300000001,West
Arby's,Sandwich,Portland,OR,97217,45.577403000000004,-122.699428,West
Arby's,Sandwich,Portland,OR,97220,45.533828,-122.53895800000001,West
Arby's,Sandwich,Portland,OR,97266,45.447271,-122.57938,West
Arby's,Sandwich,Eugene,OR,97402,44.048521,-123.154583,West
Arby's,Sandwich,Corvallis,OR,97330,44.592948,-123.251966,West
Arby's,Sandwich,Coos Bay,OR,97420,43.356107,-124.21066599999999,West
Arby's,Sandwich,Bend,OR,97701,44.044432,-121.302924,West
Arby's,Sandwich,Beaverton,OR,97005,45.499558,-122.806602,West
Arby's,Sandwich,Whitehall,PA,18052,40.642976000000004,-75.488136,Northeast
Arby's,Sandwich,Logan,OH,43138,39.542361,-82.437136,Midwest
Arby's,Sandwich,Lancaster,OH,43130,39.731309,-82.613469,Midwest
Arby's,Sandwich,Pearland,TX,77581,29.5437,-95.2234,South
Arby's,Sandwich,Utica,MI,48317,42.644709999999996,-83.032596,Midwest
Arby's,Sandwich,Redford,MI,48239,42.373255,-83.312957,Midwest
Arby's,Sandwich,Canton,MI,48187,42.322747,-83.475199,Midwest
Arby's,Sandwich,Trenton,MI,48183,42.141295,-83.212819,Midwest
Arby's,Sandwich,Southfield,MI,48076,42.506237,-83.223476,Midwest
Arby's,Sandwich,Eustis,FL,32726,28.823688,-81.691321,South
Arby's,Sandwich,Burnsville,MN,55337,44.746053,-93.27980500000001,Midwest
Arby's,Sandwich,Belcamp,MD,21017,39.477740999999995,-76.248363,South
Arby's,Sandwich,Louisville,KY,40243,38.243179999999995,-85.511098,South
Arby's,Sandwich,Saint Paul,MN,55123,44.832759,-93.160822,Midwest
Arby's,Sandwich,Newark,OH,43055,40.08037,-82.428546,Midwest
Arby's,Sandwich,Saint Peter,MN,56082,44.31596,-93.96368299999999,Midwest
Arby's,Sandwich,Little Falls,MN,56345,45.975105,-94.338169,Midwest
Arby's,Sandwich,Magnolia,NJ,8049,39.862587,-75.03534300000001,Northeast
Arby's,Sandwich,Salt Lake City,UT,84118,40.653483,-111.942204,West
Arby's,Sandwich,Weedsport,NY,13166,43.056087,-76.557567,Northeast
Arby's,Sandwich,Webster,NY,14580,43.188955,-77.502951,Northeast
Arby's,Sandwich,Syracuse,NY,13201,43.047896,-76.170271,Northeast
Arby's,Sandwich,Syracuse,NY,13201,43.047896,-76.170271,Northeast
Arby's,Sandwich,Rochester,NY,14623,43.086290000000005,-77.631052,Northeast
Arby's,Sandwich,Rochester,NY,14626,43.206775,-77.690729,Northeast
Arby's,Sandwich,Fort Worth,TX,76133,32.650927,-97.37511500000001,South
Arby's,Sandwich,El Paso,TX,79905,31.776714000000002,-106.433291,South
Arby's,Sandwich,El Paso,TX,79905,31.776714000000002,-106.433291,South
Arby's,Sandwich,El Paso,TX,79912,31.833896000000003,-106.538951,South
Arby's,Sandwich,El Paso,TX,79936,31.761540999999998,-106.268925,South
Arby's,Sandwich,Miami,FL,33189,25.578842,-80.368707,South
Arby's,Sandwich,Pompano Beach,FL,33063,26.236539,-80.204868,South
Arby's,Sandwich,Palm Bay,FL,32907,27.998112,-80.63501099999999,South
Arby's,Sandwich,Palm Bay,FL,32907,27.998112,-80.63501099999999,South
Arby's,Sandwich,Vero Beach,FL,32960,27.631362,-80.389501,South
Arby's,Sandwich,Hollywood,FL,33020,26.032035,-80.14358,South
Arby's,Sandwich,Hollywood,FL,33023,26.000172,-80.20725300000001,South
Arby's,Sandwich,Orlando,FL,32809,28.472023999999998,-81.411309,South
Arby's,Sandwich,Orlando,FL,32810,28.611822999999998,-81.429873,South
Arby's,Sandwich,Orlando,FL,32810,28.608765999999996,-81.391765,South
Arby's,Sandwich,DeLand,FL,32720,29.053015000000002,-81.304651,South
Arby's,Sandwich,Orlando,FL,32803,28.553812,-81.33448299999999,South
Arby's,Sandwich,Orlando,FL,32803,28.553812,-81.33448299999999,South
Arby's,Sandwich,Orlando,FL,32806,28.513602000000002,-81.376746,South
Arby's,Sandwich,Orlando,FL,32806,28.513602000000002,-81.376746,South
Arby's,Sandwich,Mary Esther,FL,32569,30.412031,-86.71658199999999,South
Arby's,Sandwich,Chipley,FL,32428,30.754625,-85.550489,South
Arby's,Sandwich,Marianna,FL,32448,30.725525,-85.186643,South
Arby's,Sandwich,Pensacola,FL,32504,30.473631,-87.21198199999999,South
Arby's,Sandwich,Pensacola,FL,32506,30.402695,-87.335295,South
Arby's,Sandwich,Jacksonville,FL,32211,30.318594,-81.556314,South
Arby's,Sandwich,Peachtree Corners,GA,30092,33.970595,-84.220329,South
Arby's,Sandwich,Rice Lake,WI,54868,45.472509,-91.75324499999999,Midwest
Arby's,Sandwich,Marshfield,WI,54449,44.680712,-90.163364,Midwest
Arby's,Sandwich,Madison,WI,53704,43.123837,-89.315259,Midwest
Arby's,Sandwich,New Franken,WI,54229,44.538743,-87.88247,Midwest
Arby's,Sandwich,Menasha,WI,54952,44.2294,-88.42455,Midwest
Arby's,Sandwich,Milwaukee,WI,53207,42.987326,-87.909865,Midwest
Arby's,Sandwich,Las Vegas,NV,89121,36.113406,-115.066024,West
Arby's,Sandwich,North Charleston,SC,29418,32.872836,-80.020481,South
Arby's,Sandwich,Mount Pleasant,SC,29464,32.813334000000005,-79.85681899999999,South
Arby's,Sandwich,Mauldin,SC,29662,34.779831,-82.31049499999999,South
Arby's,Sandwich,Greenville,SC,29607,34.820325,-82.339148,South
Arby's,Sandwich,Greenville,SC,29607,34.820325,-82.339148,South
Arby's,Sandwich,Greer,SC,29650,34.94096,-82.260343,South
Arby's,Sandwich,Perrysburg,OH,43551,41.537644,-83.634513,Midwest
Arby's,Sandwich,Hermitage,PA,16148,41.233748999999996,-80.464939,Northeast
Arby's,Sandwich,Shelbyville,IN,46176,39.523361,-85.742209,Midwest
Arby's,Sandwich,Shelbyville,IN,46176,39.523361,-85.742209,Midwest
Arby's,Sandwich,Painesville,OH,44077,41.684828,-81.292501,Midwest
Arby's,Sandwich,North Vernon,IN,47265,39.015661,-85.639238,Midwest
Arby's,Sandwich,Zanesville,OH,43701,39.968321,-81.903238,Midwest
Arby's,Sandwich,Fredericksburg,VA,22407,38.225912,-77.50354899999999,South
Arby's,Sandwich,Charlottesville,VA,22903,38.053337,-78.498193,South
Arby's,Sandwich,Dalton,GA,30721,34.79319,-84.9626,South
Arby's,Sandwich,Oklahoma City,OK,73127,35.46481,-97.62062,South
Arby's,Sandwich,Anderson,SC,29621,34.631215000000005,-82.599239,South
Arby's,Sandwich,Easley,SC,29640,34.825218,-82.559303,South
Arby's,Sandwich,Columbia,SC,29223,34.085246000000005,-80.937689,South
Arby's,Sandwich,Camden,SC,29020,34.250161,-80.644851,South
Arby's,Sandwich,Virginia Beach,VA,23455,36.906025,-76.151578,South
Arby's,Sandwich,Virginia Beach,VA,23454,36.780852,-76.001515,South
Arby's,Sandwich,Virginia Beach,VA,23454,36.780852,-76.001515,South
Arby's,Sandwich,Virginia Beach,VA,23454,36.85047,-76.02602399999999,South
Arby's,Sandwich,Salem,VA,24153,37.287862,-80.096023,South
Arby's,Sandwich,Roanoke,VA,24014,37.256934,-79.957766,South
Arby's,Sandwich,Henrico,VA,23294,37.636727,-77.549289,South
Arby's,Sandwich,Roanoke,VA,24013,37.271817999999996,-79.919915,South
Arby's,Sandwich,Roanoke,VA,24018,37.231659,-80.00764699999999,South
Arby's,Sandwich,Roanoke,VA,24018,37.231659,-80.00764699999999,South
Arby's,Sandwich,Roanoke,VA,24018,37.231659,-80.00764699999999,South
Arby's,Sandwich,Harrisonburg,VA,22801,38.443475,-78.856123,South
Arby's,Sandwich,Richmond,VA,23225,37.499387,-77.532852,South
Arby's,Sandwich,Richmond,VA,23227,37.60219,-77.454039,South
Arby's,Sandwich,Manassas,VA,20109,38.7967,-77.519425,South
Arby's,Sandwich,Bedford,VA,24523,37.323603999999996,-79.495288,South
Arby's,Sandwich,Bedford,VA,24523,37.323603999999996,-79.495288,South
Arby's,Sandwich,Midlothian,VA,23113,37.503028,-77.644177,South
Arby's,Sandwich,Manassas,VA,20110,38.741455,-77.451666,South
Arby's,Sandwich,Madison Heights,VA,24572,37.441893,-79.11941800000001,South
Arby's,Sandwich,Lynchburg,VA,24502,37.326646999999994,-79.250656,South
Arby's,Sandwich,Hampton,VA,23666,37.033187,-76.41782099999999,South
Arby's,Sandwich,Emporia,VA,23847,36.703902,-77.54146300000001,South
Arby's,Sandwich,Charlottesville,VA,22911,38.129807,-78.437118,South
Arby's,Sandwich,Auburn,NY,13021,42.948394,-76.54861700000001,Northeast
Arby's,Sandwich,Syracuse,NY,13214,43.049934,-76.07256600000001,Northeast
Arby's,Sandwich,Syracuse,NY,13214,43.049934,-76.07256600000001,Northeast
Arby's,Sandwich,Oneonta,NY,13820,42.458791,-75.022058,Northeast
Arby's,Sandwich,Lakewood,NY,14750,42.09619,-79.306838,Northeast
Arby's,Sandwich,Fredonia,NY,14063,42.455818,-79.310045,Northeast
Arby's,Sandwich,Cobleskill,NY,12043,42.679896,-74.4734,Northeast
Arby's,Sandwich,Endicott,NY,13760,42.105602000000005,-76.0294,Northeast
Arby's,Sandwich,Youngstown,OH,44515,41.102092999999996,-80.733974,Midwest
Arby's,Sandwich,Zanesville,OH,43701,39.893224,-82.043019,Midwest
Arby's,Sandwich,Orange Park,FL,32065,30.141715,-81.768652,South
Arby's,Sandwich,Orange Park,FL,32065,30.141715,-81.768652,South
Arby's,Sandwich,Ormond Beach,FL,32174,29.339626000000003,-81.13460500000001,South
Arby's,Sandwich,Harrington,DE,19952,38.926295,-75.566835,South
Arby's,Sandwich,Port Huron,MI,48060,43.01384,-82.447969,Midwest
Arby's,Sandwich,Harrisburg,PA,17101,40.26197334,-76.88118964,Northeast
Arby's,Sandwich,Salisbury,MD,21801,38.402128999999995,-75.570409,South
Arby's,Sandwich,Salisbury,MD,21801,38.347755,-75.601957,South
Arby's,Sandwich,Marysville,MI,48040,42.913185999999996,-82.493548,Midwest
Arby's,Sandwich,Jessup,MD,20794,39.168707,-76.787327,South
Arby's,Sandwich,Fraser,MI,48026,42.552734,-82.964738,Midwest
Arby's,Sandwich,Waterville,ME,4901,44.567245,-69.63808,Northeast
Arby's,Sandwich,Sykesville,MD,21784,39.402646000000004,-76.94400300000001,South
Arby's,Sandwich,Ellicott City,MD,21042,39.279041,-76.860958,South
Arby's,Sandwich,Pineville,LA,71360,31.333567,-92.408149,South
Arby's,Sandwich,Shreveport,LA,71106,32.397816,-93.74931600000001,South
